year,operator_id,HHA Name,rpt_rec_num,Provider CCN,Street Address,City,State Code,Zip Code,cbsa_cd,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,HHA-based Hospice Provider CCN,"Total, Medicare Title XVIII Visits","Total, Medicaid Title XIX Visits","Total, Other Visits","Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Total Cost,Total HHA Medicare Program Visits,Total HHA Medicare Program Cost,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Less: Allowances and discounts on patients' accounts Title XVIII Medicare,Less: Allowances and discounts on patients' accounts Title XIX Medicaid,Less: Allowances and discounts on patients' accounts Other,Less: Allowances and discounts on patients' accounts Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Total Other Income (sum of lines 19 through 31),Net Income or Loss for the period (line 18 plus line 32),Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total PPS Outlier Payment - full episodes/periods with outliers,Total PPS Outlier Payment - PEP episodes/periods,Allowable Bad Debts,Adjusted Reimbursable Bad Debts,Total Current Assets,Total Fixed Assets,Total Assets,Total Current Liabilities,Total Long Term Liabilities,Total Liabilities,Fund Balance,Total Liabilities and Fund Balances,Total Hospice Days Title XVIII Medicare,Total Hospice Days Title XIX Medicaid,Total Hospice Days Title Other,Total Hospice Days Total,Total Hospice Expenses
2021,4191,CRYSTAL HOME HEALTH CARE SERVICES  I,524055,58210,3939 ATLANTIC AVE. SUITE 202,LONG BEACH,CA,90807,31080,5,01/01/2021,12/31/2021,,3091,,35133,38224,3092,627584,4033319,3092,340300,789515,,3596655,4386170,,,,,789515,,3596655,4386170,4290608,95562,,95562,649475,63063,6619,4680,21057,,,,1189098,3728,1247763,222285,686091,908376,339387,1247763,,,,,
2021,3412,OSO HOME CARE  INC.,524057,58304,17175 GILLETTE AVE,IRVINE,CA,92614-5602,31080,5,01/01/2021,12/31/2021,,751,,11151,11902,887,221000,7973568,887,572232,254158,,104059206,104313364,2268,,,2268,251890,,104059206,104311096,102670080,1641016,,1641016,290203,6158,17758,1013,976,,,,19784945,105633,24882656,3108419,517028,3625447,21257209,24882656,,,,,
2021,8159,ST. LUKES HOME HEALTH SERVICES INC.,524058,58385,5721 LINCOLN AVE UNIT P,CYPRESS,CA,90630,31080,5,01/01/2021,12/31/2021,,1536,,,1536,1536,208485,588116,1536,588115,345006,,,345006,,,,,345006,,,345006,588116,-243110,240087,-3023,295866,12961,2322,,23058,,,,127851,,127851,30075,285650,315725,-187874,127851,,,,,
2021,9043,FAMILY HEALTH SERVICES INC,524059,58454,7136 HASKELL AVE SUITE 108,VAN NUYS,CA,91046,31080,5,01/01/2021,12/31/2021,,7318,,,7318,7240,942400,1247888,7240,1231899,1951686,,,1951686,,,,,1951686,,,1951686,1524036,427650,109064,536714,1640584,81513,1218,887,150556,,,,377775,100000,397738,25388,149900,175288,222450,397738,,,,,
2021,3923,ALLWELL MEDICAL SERVICES  INC.,524063,59427,110 SOUTH LA BREA AVENUE,INGLEWOOD,CA,90301,31080,5,01/01/2021,12/31/2021,,1601,13890,,15491,1536,215000,1210725,1536,155048,,,,,,,,,,,,,1251255,-1251255,,-1251255,394616,4984,3489,1407,554,,,,478739,,478739,60169,,60169,418570,478739,,,,,
2021,7489,ANGELUS HOME HEALTH,524066,59602,211 SO LAUREL AVE,ONTARIO,CA,91762,40140,5,01/01/2021,12/31/2021,,11478,18,7434,18930,12660,2017273,2688090,12660,1906184,2344988,,654380,2999368,,,,,2344988,,654380,2999368,2765673,233695,1446,235141,1715403,341182,14671,2488,176664,,,,438917,,510487,15927,57100,73027,437460,510487,,,,,
2021,1517,DESERT VALLEY HOME HEALTH  INC.,524067,59631,12241 INDUSTIAL BLVD. STE 106,VICTORVILLE,CA,92395,40140,5,01/01/2021,12/31/2021,,40124,,,40124,40124,13142353,4964561,40124,4964486,6248918,,,6248918,,,,,6248918,,,6248918,5109060,1139858,503390,1643248,5906413,738449,59142,177705,469165,12042,,,135420,,2891743,,,,2891743,2891743,,,,,
2021,1299,ARIAS HOME HEALTH,524068,59634,4811 CHIPPENDALE DRIVE,SACRAMENTO,CA,95841,40900,5,01/01/2021,12/31/2021,,21479,4482,2418,28379,24231,5898000,8427756,24231,4524339,7973113,1274954,854314,10102381,,,,,7973113,1274954,854314,10102381,8793651,1308730,,1308730,7666604,453163,76712,31089,84623,1424,,,939150,96420,1035570,139699,,139699,895870,1035569,,,,,
2021,2717,ASSURANCE HOME CARE  INC.,524069,59635,2255 WATT AVE.  SUITE 20,SACRAMENTO,CA,95825-0504,40900,5,01/01/2021,12/31/2021,,3208,,,3208,3208,461960,844246,3208,844249,1020726,,,1020726,,,,,1020726,,,1020726,853630,167096,60744,227840,922211,47330,10471,,12512,,,,615063,,615063,-5239,,-5239,620302,615063,,,,,
2021,9044,PRISITNE CARE HOME HEALTH SERVICES,524070,59748,28481 RANCHO CALIFORNIA RD STE 109,TEMECULA,CA,92590,40140,5,01/01/2021,12/31/2021,,9028,,569,9597,9027,1439345,2855802,9027,2706180,2987654,,72961,3060615,,,,,2987654,,72961,3060615,2931609,129006,11699,140705,3114956,33936,21065,10076,7392,,,,61671,,61671,,,,61671,61671,,,,,
2021,8220,COLORADO VNA LLC,524072,67002,6750 W. 52ND AVENUE,ARVADA,CO,80002,19740,2,01/01/2021,12/31/2021,,6901,4671,64829,76401,4179,821988,8156797,4179,426163,1437800,716225,14246525,16400550,347884,403824,7091393,7843101,1089916,312401,7155132,8557449,9850047,-1292598,3437934,2145336,674829,31590,18579,4590,19609,,,,2182422,5852614,8137997,1526738,,1526738,6611259,8137997,,,,,
2021,3232,BENT COUNTY PUBLIC HEALTH,524074,67015,701 SOUTH PARK AVENUE,LAS ANIMAS,CO,81054,99999,12,01/01/2021,12/31/2021,,1690,3701,381,5772,1234,240551,564685,1234,118264,217450,342755,56682,616887,,70606,,70606,217450,272149,56682,546281,1181062,-634781,815177,180396,185224,5741,1057,5476,2568,1112,,,1383335,57063,1440398,50157,,50157,1390241,1440398,,,,,
2021,3365,BAYADA HOME HEALTH CARE-DENVER,524075,67056,1385 S COLORADO BLVD BLDG A  STE 222,DENVER,CO,80222,19740,6,01/01/2021,12/31/2021,,7389,54,15047,22490,6777,1541643,4060835,6777,1245419,1939733,6364,2819439,4765536,,,,,1939733,6364,2819439,4765536,4571891,193645,23277,216922,1723455,27890,47041,6965,5639,56,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,3233,INTERIM HEALTHCARE OF SE COLORADO,524076,67080,1901 N UNION,COLORADO SPRINGS,CO,80909,17820,5,01/01/2021,12/31/2021,,2130,21491,7333,30954,1987,223980,4061281,1987,322172,282715,,3038446,3321161,,,68761,68761,282715,,2969685,3252400,4045799,-793399,47,-793352,227228,25768,3703,1661,22772,2529,,,5955242,182684,6138301,506776,,506776,5631525,6138301,,,,,
2021,3234,INTERIM HEALTHCARE OF PUEBLO,524078,67337,720 MAIN STREET,PUEBLO,CO,81003-3084,39380,5,01/01/2021,12/31/2021,,2223,84006,9430,95659,1809,268055,7039432,1809,256625,265003,,7369387,7634390,,,81910,81910,265003,,7287477,7552480,7312366,240114,1015,241129,250910,7204,3552,2330,1302,,,,5955242,182684,6138301,506776,,506776,5631525,6138301,,,,,
2021,6518,PROFESSIONAL HOME HEALTH CARE INC.,524079,67417,1040 S 8TH STREET,COLORADO SPRINGS,CO,80905,17820,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6519,LIFESPRING COLORADO,524080,67420,312 WILCOX #204,CASTLE ROCK,CO,80104,19740,5,01/01/2021,12/31/2021,,2098,,4232,6330,2138,580300,1084093,2138,360759,711334,,357740,1069074,,,125121,125121,711334,,232619,943953,1131939,-187986,309690,121704,338551,43532,6370,2257,17454,,,,580393,4242,602038,421453,,421453,180585,602038,,,,,
2021,4775,GOLDEN HARMONY  INC.,524081,67437,14707 EAST 2ND AVE,AURORA,CO,80011,19740,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1884,AMAZING CARE HOME HEALTH SERVICE,524083,67441,2821 S. PARKER RD.  SUITE 615,AURORA,CO,80014,19740,4,01/01/2021,12/31/2021,,6274,163733,12372,182379,5395,875383,9879473,5395,545575,964227,36716064,2067853,39748144,,,,,964227,36716064,2067853,39748144,46421199,-6673055,5261300,-1411755,468588,56534,6960,78883,25658,2105,,,4514709,1119911,18407447,8619084,23302516,31921600,-13514153,18407447,,,,,
2021,3235,SUPER HEALTH CARE  INC,524084,67443,6795 EAST TENNESSEE AVE.  SUITE 225,DENVER,CO,80224,19740,4,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1523,PRIMARY HOME HEALTH CARE INC.,524087,67476,1120 NORTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80909,17820,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3237,INTERIM HC OF GREATER DENVER,524089,67483,1455 DIXON AVENUE #200,LAFAYETTE,CO,80026,14500,6,01/01/2021,12/31/2021,,4257,1834,26746,32837,4220,615085,4050730,4220,460725,490410,,3590084,4080494,,,48531,48531,490410,,3541553,4031963,4154860,-122897,29,-122868,403446,46888,7170,,30956,,,,924008,7113,931121,407344,442337,849681,81440,931121,,,,,
2021,3368,BAYADA HOME HEALTH CARE-FORT COLLINS,524093,67506,5285 MCWHINNEY BLVD  SUITE 140,LOVELAND,CO,80538,22660,6,01/01/2021,12/31/2021,,8848,15,11632,20495,8517,1936795,3583718,8517,1584500,2439652,1444,2360484,4801580,,,,,2439652,1444,2360484,4801580,4189940,611640,11963,623603,2229229,13564,36895,11358,563,,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,6518,PROFESSIONAL HOME HEALTH CARE  INC.,524094,67513,1629 HARVARD STREET,LONGMONT,CO,80503-2219,14500,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9045,PARK POINT HEALTHCARE LLC,524096,67535,2764 COMPASS DR.  STE 244,GRAND JUNCTION,CO,81506-8722,24300,5,04/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9046,ARISE HOME HEALTH CARE  INC.,524098,67552,2323 S TROY STREET,AURORA,CO,80014,19740,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6621,PREMIER HOME HEALTH CARE  INC.,524099,67564,11184 HURON STREET,NORTHGLENN,CO,80234,19740,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5677,ACE HOME HEALTHCARE LLC,524100,67582,3600 S YOSEMITE STREET  SUITE 340,DENVER,CO,80237,19740,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9047,ALPINE PT HOME CARE  LLC,524101,67591,1310 BAKER STREET,LONGMONT,CO,80501,14500,5,02/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9048,CARE TO YOU HOME HEALTH,524102,67605,1755 TELSTAR DRIVE  SUITE 300,COLORADO SPRINGS,CO,80920,17820,5,09/22/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9049,LIGHTHOUSE HOME HEALTH CARE,524103,77256,129 MAIN STREET,OLD SAYBROOK,CT,6475,,4,10/01/2020,09/30/2021,,12273,742,5701,18716,7051,963515,2614846,7051,966207,1607555,49893,797672,2455120,,,,,1607555,49893,797672,2455120,2697781,-242661,470200,227539,953074,144697,9111,1768,55241,,,,2268617,28814,2633986,1031555,5425880,6457435,-3823449,2633986,,,,,
2021,7028,HSC HOME CARE LLC,524105,97069,111 MICHIGAN AVENUE,WASHINGTON,DC,20010,47900,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9050,LIFELINE INC,524106,97077,1615 KENILWORTH AVENUE NE,WASHINGTON,DC,20019,47900,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9051,FAMILY CARE SOLUTIONS  LC,524250,167306,4893 UTICA RIDGE ROAD,DAVENPORT,IA,52807,19340,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9052,GREAT PLAINS HEALTHCARE  INC.,524251,167405,203 E BOW DRIVE,CHEROKEE,IA,51012-1214,99999,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3376,CRYSTAL HOME HEALTH CARE LLC,524258,178118,155 S 18TH STREET  SUITE 107,KANSAS CITY,KS,66102,28140,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2049,AMEDISYS HOME HEALTH,524283,217108,811 CROMWELL PARK DRIVE,GLEN BURNIE,MD,21061-2538,12580,5,01/01/2021,12/31/2021,,37562,120,3948,41630,37562,12748901,6669781,37562,6029137,9506720,56313,1204728,10767761,324825,43762,371322,739909,9181895,12551,833406,10027852,8133226,1894626,58427,1953053,8507180,172194,160199,25228,34641,146,,,356684460,18435288,1853869039,374282146,506537059,880819205,973049834,1853869039,,,,,
2021,1031,NEW ENGLAND HOME HEALTH SERVICES,524288,227281,594 MARRETT ROAD  UNIT 11,LEXINGTON,MA,02421-7605,14460,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3837,TRINITY HOME CARE,524289,227530,336 GRATTAN ST,CHICOPEE,MA,01020-1314,44140,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,7721,INDEPENDENT AT HOME  LLC,524290,227564,56 CHERRY STREET 3RD FLOOR,BROCKTON,MA,02301-2608,14460,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4834,OMNI HOME HEALTH AGENCY,524291,227697,390 MAIN STREET  SUITE 734,WORCESTER,MA,01608-2583,49340,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,9053,NORTHERN HOME CARE,524293,237243,49 S. HART STTREET,HART,MI,49420,99999,5,01/01/2021,12/31/2021,,5240,104,4148,9492,5209,1043715,1353427,5209,733308,1756144,14340,651864,2422348,72436,,,72436,1683708,14340,651864,2349912,2130280,219632,133591,353223,1444376,7331,12519,,1234,,,,640473,36925,678798,67362,,67362,611436,678798,,,,,
2021,9054,ALLIED HOME HLTHCARE & NURSING SVCS.,524298,237791,4800 CADIEUX ROAD,DETROIT,MI,48224,19820,5,01/01/2021,12/31/2021,,2015,,4200,6215,1586,311350,679758,1586,187545,280276,,306968,587244,,,1911,1911,280276,,305057,585333,782237,-196904,295824,98920,253882,13993,9806,2233,3566,,,,24152,15990,60142,830,,830,59312,60142,,,,,
2021,971,WELLBEING HOME HEALTHCARE  INC.,524303,239196,29688 TELEGRAPH ROAD  SUITE 600B,SOUTHFIELD,MI,48034,19820,5,01/01/2021,12/31/2021,,962,,,962,1010,207630,290997,1010,307639,328094,,,328094,,,,,328094,,,328094,299732,28362,,28362,332278,,268,634,,,,,2168,25038,27206,6549,,6549,20657,27206,,,,,
2021,2749,CLM ENTERPRISES DBA INTERIM HEALTHCA,524304,239282,1971 EAST BELTLINE NE,GRAND RAPIDS,MI,49525,24340,5,01/01/2021,12/31/2021,,11335,,22358,33693,11335,1680870,4495438,11335,1527464,5999099,,,5999099,,,,,5999099,,,5999099,4763650,1235449,,1235449,2546245,54505,33388,10820,6806,,,,4966176,38321,5008497,190368,18392,208760,4799737,5008497,,,,,
2021,4845,CGM HOME HEALTHCARE SERVICES INC,524305,239316,17356 W 12 MILE RD STE 202,SOUTHFIELD,MI,48076-6316,19820,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,8327,BETTER YOU HOME HEALTH LLC,524306,239323,5237 OAKMAN BOULEVARD  STE B200,DEARBORN,MI,48126,19820,5,01/01/2021,12/31/2021,,814,23,1728,2565,685,232390,299477,685,67745,239128,1797,169421,410346,,,,,239128,1797,169421,410346,337788,72558,,72558,195660,,2704,2868,,,,,124128,,124128,9852,41718,51570,72558,124128,,,,,
2021,426,FREEBORN COUNTY NURSING SERVICE,524307,247048,411 SOUTH BROADWAY,ALBERT LEA,MN,56007-1147,10660,3,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4848,CLARK COUNTY HEALTH DEPARTMENT,524309,267025,670 NORTH JOHNSON,KAHOKA,MO,63445,99999,12,01/01/2021,12/31/2021,,3435,28,3195,6658,3336,379250,798705,3336,394430,429657,62820,92024,584501,,,,,429657,62820,92024,584501,1147903,-563402,663396,99994,425964,,2666,800,,,,,341579,62229,403808,,,,403808,403808,,,,,
2021,2209,AMEDISYS HOME HEALTH OF MISSOURI,524316,267623,100 NE MISSOURI ROAD,LEES SUMMIT,MO,64086-4702,28140,5,01/01/2021,12/31/2021,,20982,,4004,24986,20982,6699380,4374565,20982,3679390,5194400,,1358998,6553398,-18652,,766339,747687,5213052,,592659,5805711,5178000,627711,28682,656393,4796309,31532,77901,17344,4782,,,,356684460,18435288,1853869039,374282146,506537059,880819205,973049834,1853869039,,,,,
2021,1532,HOME-BASED SERVICES INITIATIVE  LLC,524322,277098,502 NORTH 30TH STREET,BILLINGS,MT,59101,13740,1,01/01/2021,12/31/2021,271534,5748,,3973,9721,5538,886661,1974810,5538,916215,3023972,,813882,3837854,,,,,3023972,,813882,3837854,3238834,599020,321652,920672,1016239,119893,17633,,30777,,,,1665566,211971,1758708,430600,122465,553065,1205643,1758708,11007,8,,11015,1029080
2021,5972,GSS - HOME HEALTH (HASTINGS),524323,287104,601 SOUTH 1ST AVE,HASTINGS,NE,68901,25580,2,01/01/2021,12/31/2021,,3851,87,5693,9631,4001,948833,2259520,4001,1005421,1064439,20014,1064150,2148603,34208,11451,264602,310261,1030231,8563,799548,1838342,2055263,-216921,679,-216242,988990,23685,14605,5045,1323,,,,197376,17886,215262,517,,517,214745,215262,,,,,
2021,5732,FREEDOM IN HOME SERVICES LLC,524324,287145,9314 BINNEY STREET,OMAHA,NE,68134,36540,5,01/01/2021,12/31/2021,,1018,221,3367,4606,973,165432,1069104,973,240364,307821,33109,696573,1037503,,,,,307821,33109,696573,1037503,1138155,-100652,18,-100634,160201,30594,3183,2693,7411,219,,,305953,-231,305722,76235,243671,319906,-14184,305722,,,,,
2021,3306,LORIAN HOME SYSTEMS  INC OF LAS VEGA,524326,297099,6325 S. RAINBOW BLVD. #120,LAS VEGAS,NV,90010,31080,5,01/01/2021,12/31/2021,,21188,,31,21219,21212,4407985,3662975,21212,3646746,6281054,,,6281054,,,,,6281054,,,6281054,4036276,2244778,,2244778,6075095,69669,68404,18759,15729,,,,4850373,69582,4919955,155786,1211198,1366984,3552971,4919955,,,,,
2021,2127,APEX HOME HEALTH,524327,297146,1412 S JONES,LAS VEGAS,NV,89146,29820,5,01/01/2021,12/31/2021,,3099,,,3099,3100,548410,1194153,3100,1194637,1110669,,,1110669,,,,,1110669,,,1110669,1200868,-90199,342116,251917,1056508,2751,13524,9023,850,,,,390930,145603,616879,1,255159,255160,361719,616879,,,,,
2021,8157,HEALING HEARTS HOME CARE  INC.,524328,297157,7241 W. SAHARA AVE.  STE 110,LAS VEGAS,NV,89117,29820,5,01/01/2021,12/31/2021,,12111,,,12111,14285,2825338,3554116,14285,4251691,3500311,,,3500311,,,,,3500311,,,3500311,3554116,-53805,297170,243365,2501047,283020,20774,20497,,,,,611597,,896657,151189,439424,590613,306044,896657,,,,,
2021,3424,VALLEY VIEW HOME HEALTH CARE LLC,524329,297186,6767 W CHARLESTON BLVD STE 150,LAS VEGAS,NV,89146,29820,5,01/01/2021,12/31/2021,,4808,4,4574,9386,4808,1052550,1743510,4808,880014,1276518,800,1036948,2314266,,,,,1276518,800,1036948,2314266,1780206,534060,194435,728495,1043840,98151,17656,12729,26606,379,,,420001,241,420242,16269,,16269,403973,420242,,,,,
2021,432,PROGRESSIVE HOME HEALTH CARE  INC.,524330,297234,5550 W. FLAMINGO ROOAD  STE D3,LAS VEGAS,NV,89103,29820,5,01/01/2021,12/31/2021,,6023,,,6023,8073,1130220,1823838,8073,1595552,1893260,,,1893260,,,,,1893260,,,1893260,1823838,69422,1295,70717,1747427,61924,9018,6941,41004,352,,,137127,6704,454581,387190,268747,655937,-201356,454581,,,,,
2021,5741,GSS - HOME CARE (LAS CRUCES),524333,327157,755 S TELSHOR  STE 201A,LAS CRUCES,NM,88011,29740,2,01/01/2021,12/31/2021,,2440,285,3195,5920,2332,534993,800005,2332,320458,556506,50860,704340,1311706,76485,9908,331301,417694,480021,40952,373039,894012,2022776,-1128764,1210866,82102,381427,49292,9375,,17152,,,,1142697,6821,1150000,25197,,25197,1124803,1150000,,,,,
2021,2759,WILLCARE,524334,337408,700 CORPORATE BLVD,NEWBURGH,NY,12550-6416,28880,5,01/01/2021,12/31/2021,,48145,2938,23948,75031,53394,19614260,15676898,53394,11940033,14233057,27249,4703114,18963420,,,,,14233057,27249,4703114,18963420,16719784,2243636,277,2243913,13382346,96922,208988,56675,15633,,,,14207757,65621,14411360,1751500,92454,1843954,12567406,14411360,,,,,
2021,5753,GSS-EUGENE HOME HEALTH,524336,387149,3500 HILYARD STREET,EUGENE,OR,97405,21660,1,01/01/2021,12/31/2021,,2039,21,5584,7644,1890,445880,1690671,1890,443009,667717,4987,1486969,2159673,92964,1468,483980,578412,574753,3519,1002989,1581261,1670266,-89005,125,-88880,468494,38153,14354,783,9594,,,,271881,251,272132,602,,602,271530,272132,,,,,
2021,3841,TOWER HEALTH AT HOME - BERKS,524337,397001,1170 BERKSHIRE BLVD,WYOMISSING,PA,19610,39740,2,01/01/2021,12/31/2021,391536,25981,383,32941,59305,25919,4581005,15159595,25919,6612706,10060317,57126,7075511,17192954,1094644,6216,769872,1870732,8965673,50910,6305639,15322222,15762186,-439964,883066,443102,5252576,477735,104040,13172,98955,76,,,1323365,828044,5410652,1617616,2703,1620319,3790333,5410652,14871,145,912,15928,2048719
2021,4245,BAYADA HOME HEALTH CARE-PHILA NORTH,524341,397231,2275 BRIDGE ST  UNIT 208D  STE 220,PHILADELPHIA,PA,19137,37980,6,01/01/2021,12/31/2021,,5567,,6070,11637,5552,1244673,2058085,5552,969991,1290634,184,851333,2142151,,,,,1290634,184,851333,2142151,2116382,25769,13762,39531,1189014,48678,18148,2747,8466,,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,1625,BAYADA HOME HEALTH CARE-PHILADELPHIA,524350,397643,1020 N DELAWARE AVE  SUITE 301,PHILADELPHIA,PA,19125,37980,6,01/01/2021,12/31/2021,,11966,,16211,28177,11806,2751527,4778069,11806,1994177,3298163,704,2839368,6138235,,,,,3298163,704,2839368,6138235,5336783,801452,33747,835199,3059129,83060,64974,17885,16821,,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,1227,CAREGIVERS HEALTH SERVICES,524353,397760,2465 SHERIDAN DRIVE,TONAWANDA,PA,14150,15380,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4903,BAYADA HOME HEALTH CARE-HARRISBURG,524354,397770,750 EAST PARK DRIVE  SUITE 102,HARRISBURG,PA,17111,25420,6,01/01/2021,12/31/2021,,32606,5,46710,79321,32041,7349728,12646138,32041,5346288,6862172,1542,7759214,14622928,,,,,6862172,1542,7759214,14622928,13631681,991247,52831,1044078,7501081,179357,129025,24631,27979,,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,4247,BAYADA HOME HEALTH CARE-BUCKS COUNTY,524355,397791,2500 YORK RD  SUITE 140,JAMISON,PA,18929,37980,6,01/01/2021,12/31/2021,,28437,,26192,54629,27430,6347950,8551349,27430,4274541,7377474,,3859578,11237052,,,,,7377474,,3859578,11237052,9369924,1867128,48904,1916032,6561824,156061,103359,17313,32128,106,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,5994,COMMUNITY CARE  INC.,524358,398028,201 E PENNSYLVANIA,NEW STANTON,PA,15672,38300,5,01/01/2021,12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4248,BAYADA HOME HEALTH CARE-BERKS COUNTY,524359,398035,2 MERIDIAN BLVD  2ND FLOOR,WYOMISSING,PA,19610,39740,6,01/01/2021,12/31/2021,,12356,9,17714,30079,12183,2797623,4982700,12183,2041562,3073834,1320,3047924,6123078,,,,,3073834,1320,3047924,6123078,5236319,886759,24237,910996,2906716,54604,56602,8477,8058,,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,1629,BAYADA HOME HEALTH CARE-EXTON,524366,398263,390 WATERLOO BLVD.  SUITE 220,EXTON,PA,19341,37980,6,01/01/2021,12/31/2021,,23359,9,16595,39963,23029,5307174,6791912,23029,3946644,5915513,792,2569678,8485983,,,,,5915513,792,2569678,8485983,7283498,1202485,8734,1211219,5332232,103966,96035,31898,14128,88,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,3253,BAYADA HOME HEALTH CARE-MEDIA VISITS,524367,398267,1400 N. PROVIDENCE RD  SUITE 210,MEDIA,PA,19063,37980,6,01/01/2021,12/31/2021,,22439,1,16839,39279,21994,5016648,6573243,21994,3721978,6065105,1320,2373577,8440002,,,,,6065105,1320,2373577,8440002,7103297,1336705,14015,1350720,5542569,61651,97792,29609,15599,219,,,356266005,10135031,502494694,173276722,40459736,213736458,288758236,502494694,,,,,
2021,3254,LATONA HOME HEALTH SERVICES,524368,398273,41 SOUTH MAIN STREET,PITTSTON,PA,18640,42540,5,01/01/2021,12/31/2021,,1096,,439,1535,855,94050,280305,855,155492,227358,,14656,242014,,,,,227358,,14656,242014,302985,-60971,83904,22933,209932,1033,9557,,89,,,,145663,12863,158526,4459,164904,169363,-10837,158526,,,,,
